妹背山ふかき道をばたづねずてをだえの橋にふみまよひける,"I did not know it was Sibling Mountain we climbed, 
And came to a halt on hostile Odae Bridge.",
まどひける道をば知らず妹背山たどたどしくぞたれもふみみし,"Not knowing that you did not know, i found 
Your tracks up sibling mountain strange indeed.",
数ならばいとひもせまし長月に命をかくるほどぞはかなき,"Hateful the Long Month* to those who are sure of themselves. 
I hang, as if for my life, on each fleeting day.",
朝日さす光を見ても玉笹の葉分けの霜を消たずもあらなむ,"Warm though it be in the radiant morning sun, 
Let the jeweled bamboo not forget the frost beneath.",
忘れなむと思ふも物のかなしきをいかさまにしていかさまにせむ,"Difficult it is to try to forget. 
What shall I do about you, about myself?",
心もて光にむかふあふひだに朝をく霜をおのれやは消つ,"Not the sunflower, choosing to follow the sun, 
Forgets so soon the morning frost beneath.",
おりたちて汲みはみねども渡り川人の瀬とはた契らざりしを,"I made no move myself to try the river, 
But I did not think to see you cross with another.",
みつせ川わたらぬさきにいかでなを涙のみをのあはと消えなん,"I wish I might vanish as foam on a river of tears. 
Before I come to the river Mitsuse.",
心さへ空にみだれし雪もよにひとり冴えつるかたしきの袖,"I lie in the cold embrace of my own sleeves. 
Turmoil in the skies and in my heart.",
ひとりゐてこがるゝ胸のくるしきに思ひあまれるほのをとぞ見し,"Alone with thoughts which are too much for her, 
She has let unquenchable embers do their work.",
うきことを思ひさはげばさまさまにくゆる煙ぞいとゞ立ちそふ,"These dread events so fill me with rage and regret 
That I too choke from the fumes that rise within me.",
いまはとて宿かれぬとも馴れきつる真木の柱はわれを忘るな,"And now I leave this house behind forever. 
Do not forget me, friendly cypress pillar.",
馴れきとは思ひ出づともなににより立ちとまるべき真木の柱ぞ,"Even if it wishes to be friends, 
We may not stay behind at this cypress pillar.",
浅けれど石間の水はすみはてて宿もる君やかけはなるべき,"The waters, though shallow, remain among the rocks, 
And gone is the image of one who would stay beside them.",
ともかくも岩間の水の結ぼほれかけとむべくも思ほえぬ世を,"The water among the rocks has clouded over, 
I do not think my shadow long will linger.",
みやま木に羽うちかはしゐる鳥のまたなくねたき春にもあるかな,"You fly off wing to wing through mountain forests, 
And in this nest of mine it is lonely spring.",
などてかくはひあひがたき紫を心に深く思ひそめけむ,"Why should I be drawn to lavender 
So utterly remote and uncongenial?",
いかならん色とも知らぬ紫を心してこそ人はそめけれ,"I know not the meaning of this lavender, 
Though finding in it marks of august grace.",
九重にかすみへだてば梅の花たゞかばかりも匂ひこじとや,"Invisible beyond the ninefold mists, 
May not the plum blossom leave its scent behind?",
かばかりは風にもつてよ花の枝にたちならぶべきにほひなくとも,"I count not myself among the finer branches, 
Yet hope that the fragrance may float upon the breeze.",
かきたれてのどけき比の春雨にふるさと人をいかにしのぶや,"A quiet night in spring. It rains and rains. 
Do your thoughts retum to the village you left behind?",
ながめする軒のしづくに袖ぬれてうたかた人をしのばざらめや,"It rains and rains. My sleeves have no time to dry. 
Of forgetfulness there comes not the tiniest drop.",
思はずにい手のなか道へだつとも言はでぞ恋ふる山吹の花,"The yamabuki wears the hue of silence, 
So sudden was the parting at Ide road．",
おなじ巣にかへりしかひの見えぬかないかなる人か手ににぎるらん,"I saw the duckling hatch and disappear. 
Sadly I ask who may have taken it.",
巣がくれて数にもあらぬかりのこをいづ方にかはとりかくすべき,"Off in a corner not counted among the nestlings, 
It was hidden by no one. It merely picked up and left.",
興津ふねよるべなみ路にたゞよはばさほさしよらむとまり教へよ,"If you're a little boat with nowhere to go, 
Just tell me where you're tied. I'll row out and meet you.",
よるべなみ風のさはがす舟人も思はぬかたに磯づたいせず,"Not even a boatman driven off course by the winds 
Would wish to make for so untamed a shore.",
花の香は散りにし枝にとまらねどうつらむ袖にあさくしまめや,"Its blossoms fallen, the plum is of no further use. 
Let its fragrance sink into the sleeves of another.",
花の枝にいとゞ心をしむるかな人のとがめん香をばつゝめど,"The perfume must be hidden lest people talk, 
But I cannot take my eye from so lovely a blossom.",
うぐひすの声にやいとゞあくがれん心しめつる花のあたりに,"The voice of the warbler lays a deeper spell 
Over one already enchanted by the blossoms.",
色も香もうつるばかりにこの春は花さく宿をかれずもあらなん,"Honor us by sharing our blossoms this spring 
Until you have taken on their hue and fragrance.",
鴬のねぐらの枝もなびくまでなをふきとをせ夜半の笛竹,"Sound your bamboo flute all through the night 
And shake the plum branch where the warbler sleeps.",
心ありて風の避くめる花の木にとりあへぬまでふきやよるべき,"I thought we wished to protect them from the winds, 
The blossoms you would have me blow upon madly.",
かすみだに月と花とをへだてずはねぐらの鳥もほころびなまし,"Did not the mists intercede to dim the moonlight 
The birds on these branches might burst into joyous blossom.",
花の香をえならぬ袖にうつしもてことあやまりと妹やとがめむ,"If she catches a scent of blossoms upon these robes. 
My lady will charge me with having misbehaved.",
めづらしとふる里人もまちぞ見む花の錦を着てかへる君,"I should have thought your lady might be pleased 
To have you come home all flowers and brocades.",
つれなさはうき世のつねになりゆくを忘れぬ人や人にことなる,"This coldness takes you the usual way of the world. 
Am I the deviant, that I cannot forget you?",
かぎりとて忘がたきを忘るゝもこや世になびく心なるらむ,"You cannot forget, and now you have forgotten. 
You are the one who goes the way of the world.",
わがやどの藤の色こきたそかれにたづねやはこぬ春のなごりを,"Come join me in regrets for the passing of spring 
And wisteria now aglow in the evening light.",
中中に折やまどはむ藤の花たそかれどきのたどたどしくは,"I grope my way through the gathering shades of evening 
With no great hopes of coming upon wisteria.",
紫にかことはかけむ藤の花まつよりすぎてうれたけれども,"Let us blame the wisteria, of too pale a hue, 
Though the pine has let itself be overgrown.",
幾かへり露けき春をすぐしきて花のひもとくをりにあふらん,"Tears have obscured the blossoms these many springs, 
And now at length they open full before me.",
たをやめの袖にまがへる藤の花見る人からや色もまさらむ,"Wisteria is like the sleeve of a maiden. 
Lovelier when someone cares for it.",
浅き名をいひながしける川くちはいかゞもらしし関のあらがき,"So shallow a river, flowing out to sea. 
Why did so stout a fence permit it to pass?",
もりにけるくきたの関を川くちの浅きにのみはおほせざらなん,"Shallowness was one, but only one, 
Among the traits that helped it pass the barrier.",
とがむなよ忍びにしぼる手もたゆみけふあらはるゝ袖のしづくを,"Do not reprove me for the dripping sleeves 
The whole world sees. I weary of wringing them dry.",
なにとかやけふのかざしよかつ見つゝおぼめくまでもなりにけるかな,"This sprig of―what is it called?―this sprig in my cap. 
So long it has been, I cannot think of the name.",
かざしてもかつたどらるゝ草の名は桂をおりし人や知るらん,"The scholar armed with laurel should know its name. 
He wears it, though he may not speak of it.",
あさみどりわか葉の菊を露にても濃きむらさきの色とかけきや,"Did you suspect by so much as a mist of dew 
That the azure bloom would one day be a deep purple?",
ふた葉より名立たる園の菊なればあさき色わく露もなかりき,"What mist of dew could possibly fail to find it, 
Though pale its hue, in so eminent a garden?",
なれこそは岩もるあるじ見し人のゆくゑは知るや宿の真清水,"Clearest of brooks, you guard these rocks, this house. 
Where has she gone whose image you once reflected?",
なき人のかげだに見えずつれなくて心をやれるいさらゐの水,"We see the image no more. How is it that 
These pools among the rocks yet seem so happy?",
そのかみの老い木はむべも朽ちぬらむうへし小松も苔生ひにけり,"The ancient pine is gone. That need not surprise us―
For see how gnarled and mossy is its seedling.",
いづれをも陰とぞ頼む二葉より根ざしかはせる松のすゑすゑ,"I now am shaded by two splendid trees 
Whose roots were intertwined when they were seedlings.",
色まさるまがきの菊もをりをりに袖うちかけし秋を恋ふらし,"Though time has deepened the hue of the bloom at the hedge, 
I do not forget how sleeve brushed sleeve that autumn.",
むらさきの雲にまがへる菊の花にごりなき世の星かとぞ見る,"A purple cloud is this chrysanthemum, 
A beacon star which shines upon us all.",
秋をへて時雨ふりぬる里人もかゝる紅葉のをりをこそ見ね,"This aged peasant has known many autumn showers 
And not before seen finer autumn colors.",
世の常の紅葉とや見るいにしへのためしにひける庭の錦を,"Think you these the usual autumn colors? 
Our garden brocade imitates an earlier one.",
さしながらむかしをいまにつたふれば玉の小櫛ぞ神さびにける,"I fear these little combs are scarred and worn. 
I have used them to summon back an ancient day.",
さしつぎに見る物にもがよろづ世をつげの小櫛の神さぶるまで,"I only hope that she may be as you, 
All through the myriad years of the boxwood comb.",
若葉さす野辺の小松を引きつれてもとの岩根をいのるけふかな,"I come to pray that the rock may long endure 
And I bring with me the seedling pines from the field.",
小松原末のよはひに引かれてや野辺の若菜も年をつむべき,"Long shall be the life of the seedling pines―
To add to the years of the herbs brought in from the fields?",
目に近く移ればかはる世の中を行すゑとをくたのみけるかな,"I had grown so used to thinking it would not change. 
And now, before my very eyes, it changes.",
命こそ絶ゆとも絶えめさだめなき世の常ならぬ中の契を,"Life must end. It is a transient world. 
The one thing lasting is the bond between us.",
中道をへだつるほどはなけれども心みだるゝけさのあわ雪,"Not heavy enough to block the way between us. 
The flurries of snow this morning yet distress me.",
はかなくてうはの空にぞ消えぬべき風にたゞよふ春のあわ雪,"You do not come I fain would disappear, 
A veil of snow upon the rough spring winds.",
背きにしこの世にのこる心こそ入る山道のほだしなりけれ,"Deep into these mountains I would go, 
But thoughts of one I leave still pull me back.",
背く世のうしろめたくはさりがたきほだしをしゐてかけなはなれそ,"If your thoughts are upon the world you leave behind, 
You should not make a point of cutting your ties.",
年月を中にへだてて逢坂のさもせきがたく落つる涙か,"So many years, and we meet at Meeting Barrier. 
A barrier it remains, but not to my tears.",
涙のみせきとめがたき清水にて行あふ道ははやく絶えにき,"Though tears may flow as the spring at Meeting Hill, 
The road between us was long ago blocked off.",
沈みしも忘れぬものをこりずまに身もなげつべきやどの藤なみ,"I have not forgotten the depths into which I plunged, 
And now these waves of wisteria seek to engulf me.",
身を投げんふちもまことのふちならでかけじやさらにこりずまの浪,"No waves at all of which to be so fearful. 
My heart, unchastened, sends out waves to join them.",
身に近く秋やきぬらん見るまゝに青葉の山もうつろひにけり,"I detect a change in the green upon the hills. 
Is autumn coming to them? Is it coming to me?",
水鳥の青葉は色もかはらぬを萩の下こそけしきことなれ,"No change do we see in the white of the waterfowl. 
Not so constant the lower leaves of the hagi.",
老の波かひある浦にたち出でてしほたるゝあまをたれかとがめむ,"Old waves come upon a friendly shore. 
A nun's sleeves dripping brine―who can object?",
しほたるゝあまを浪路のしるべにてたづねも見ばや浜の苫屋を,"The weeping nun must take me over the waves 
To the reed-roofed cottage there upon the strand.",
世を捨てて明石の浦にすむ人も心の闇ははるけしもせじ,"An old man leaves the world, and in his heart 
Is darkness yet, * there on the Akashi strand.",
光出でんあか月ちかくなりにけりいまぞ見し世の夢がたりする,"The dawn is at hand. The radiance soon will pour forth. 
I turn from it to speak of an ancient dream.",
いかなれば花に木伝ふ鴬の桜をわきてねぐらとはせぬ,"The generous warbler, moving from tree to tree. 
Neglects the cherry alone among them all.",
深山木にねぐらさだむるはこ鳥もいかでか花の色にあくべき,"The cuckoo building its nest in mountain depths 
Does not, be assured, neglect the cherry blossom.",
よそに見ておらぬなげきはしげれどもなごり恋しき花の夕かげ,"The trees of sorrow seem denser from near at hand. 
And my yearning grows for those blossoms in the twilight.",
いまさらに色にな出でそ山桜をよばぬ枝に心かけきと,"Do not let it be known. I pray of you, 
That your eye has fallen on the mountain cherry.",
恋わぶる人のかたみと手ならせばなれよなにとてなく音なるらむ,"You are here to remind me of someone I long for,
and what is it you long for yourself?",
たれか又心を知りて住吉の神世をへたる松にこととふ,"You and I remember―and who else? 
Only we can address these godly pines.",
住の江をいけるかひあるなぎさとは年ふるあまもけふや知るらん,"The aged fisherwife knows as not before 
That Sumiyoshi is a place of joy.",
むかしこそまづ忘られね住吉の神のしるしを見るにつけても,"It is a day I never shall forget. 
This god of Sumiyoshi brings me joy.",
住の江の松に夜深くをく霜は神のかけたる木綿鬘かも,"So white these pines with frost in the dead of night. 
Bedecked with sacred strands by the god himself?",
神人の手にとりもたる榊葉に木綿かけそふるふかき夜の霜,"Deep in the night the frost has added strands 
To the sacred branches with which we make obeisance.",
祝り子が木綿うちまがひをく霜はげにいちしるき神のしるしか,"So white the frost, one takes it for sacred strands 
And sees in it a sign of the holy blessing.",
おきてゆく空も知られぬあけぐれにいづくの露のかかる袖なり,"I arise and go forth in the dark before the dawn. 
I know not where, nor whence came the dew on my sleeve.",
あけぐれの空にうき身は消えななん夢なりけりと見てもやむべく,"Would I might fade away in the sky of dawn, 
And all of it might vanish as a dream.",
くやしくぞつみをかしけるあふひ草神のゆるせるかざしならぬに,"In secret, without leave, she brings this heartvine, 
A most lamentable thing, a blasphemous thing.",
もろかづら落葉をなににひろひけむ名はむつましきかざしなれども,"Laurel branches twain, so near and like. 
Why was it that I took the fallen leaf?",
わが身こそあらぬさまなれそれながら空おぼれするきみは君也。,"I am horribly changed, and you pretend not to know me. 
You are the same.",
消えとまるほどやは経べきたまさかにはちすの露のかかる許を,"It is a life in which we cannot be sure 
Of lasting as long as the dew upon the lotus.",
契をかむこの世ならでもはちす葉に玉ゐる露の心へだつな,"To be as close as the drops of dew on the lotus 
Must be our promise in this world and the next.",
夕露に袖ぬらせとやひぐらしの鳴くを聞く聞くおきて行らむ,"The voice of the evening cicada says you must leave. 
'Be moist with evening dews,' you say to my sleeves?",
待つ里もいかゞ聞くらんかたかたに心さはがすひぐらしの声,"How do you think it sounds in yonder village, 
The cicada that summons me there and summons me here?",
あまの世をよそに聞かめや須磨の浦に藻塩たれしもたれならなくに,"I should not care that now you are a nun? 
My sleeves were wet at Suma―because of you!",
あま舟にいかゞは思ひをくれけん明石の浦にいさりせし君,"How comes it that the fisherman of Akashi 
Has let the boat make off to sea without him?",
いまはとて燃えむ煙もむすぼほれ絶えぬ思ひのなをや残らむ,"My thoughts of you: will they stay when I am gone 
Like smoke that lingers over the funeral pyre?",
立ち添ひて消えやしなましうきことを思ひみだるる煙くらべに,"I wish to go with you, that we may see 
Whose smoldering thoughts last longer, yours or mine.",
行くゑなき空の煙となりぬとも思ふあたりを立ちは離れじ,"As smoke I shall rise uncertainly to the heavens, 
And yet remain where my thoughts will yet remain.",
たが世にか種はまきしと人とはばいかがいはねの松はこたへん,"Should someone come asking when the seed was dropped, 
What shall it answer, the pine among the rocks?",
時しあればかはらぬ色ににほひけりかたへ枯れにし宿の桜も,"Although a branch of this cherry tree has withered, 
It bursts into new bloom as its season comes.",
この春は柳の芽にぞ玉はぬく咲き散る花の行くゑ知らねば,"The willow shoots this spring,not knowing where
The petals may have fallen,are wet with dew.",
木の下のしづくに濡れてさかさまに霞の衣着たる春かな,"Drenched by the fall from these trees, I mourn for a child 
Who should in the natural order have mourned for me.",
亡き人も思はざりけんうち捨てて夕べの霞君着たれとは,"I doubt that he who left us wished it so, 
That you should wear the misty robes of evening.",
うらめしや霞の衣たれ着よと春よりさきに花の散りけん,"Bitter, bitter―whom can he have meant 
To wear the misty robes ere the advent of spring?",
ことならばならしの枝にならさなむ葉守の神のゆるしありきと,"By grace of the tree god let the branch so close 
To the branch that withered be close to the branch that lives.",
柏木に葉守の神はまさずとも人ならすべき宿の梢か,"There may not be a god protecting the oak. 
Think not, even so, its branches of easy access.",
世を別れ入りなむ道はをくるともおなじところを君もたづねよ,"Away from the world, you follow after me, 
And may we soon arrive at the same destination.",
憂き世にはあらぬところのゆかしくて背く山路に思ひこそ入れ,"Longing for a place not of this world, 
May I not join you in your mountain dwelling?",
憂き節も忘れずながらくれ竹のこは捨てがたき物にぞありける,"We cannot forget unpleasant associations. 
We do not discard the young bamboo even so.",
ことに出でて言はぬも言ふにまさるとは人にはぢたるけしきをぞ見る,"There is a shyness which is more affecting 
Than any sound of word or sound of koto.",
深き夜のあはればかりは聞きわけどこと寄りがほにえやは弾きける,"I feel the sadness, in the autumn night. 
How can I speak of it if not through the koto?",
露しげき葎の宿にいにしへの秋にかはらぬ虫の声かな,"The voices of insects are unchanged this autumn, 
Rank though the grasses be round my dewy lodging.",
横笛の調べはことにかはらぬをむなしくなりし音こそつきせね,"The melody is as it always was. 
The voices that mourn are inexhaustible.",
笛竹に吹きよる風のことならば末の世ながき音に伝へなむ,"If it matters not which wind sounds the bamboo flute, 
Then let its note be forever with my children.",
蓮葉をおなじ台と契をきて露のわかるゝけふぞかなしき,"Separate drops of dew on the leaf of the lotus, 
We vow that we will be one, on the lotus to come.",
へだてなく蓮の宿を契りても君が心やすまじとすらむ,"Together, you say, in the lotus dwelling to come. 
But may you not have certain reservations?",
大方の秋をばうしと知りにしをふり捨てがたき鈴虫の声,"The autumn is a time of deprivation. 
I have thought―and yet have loved this cricket.",
心もて草のやどりをいとへどもなを鈴虫の声ぞふりせぬ,"Although it has chosen to leave its grassy dwelling, 
It cannot, this lovely insect, complain of neglect.",
雲の上をかけはなれたる住みかにももの忘れせぬ秋の夜の月,"It does not forget, the moon of the autumn night, 
A comer remote from that realm above the clouds.",
月影はおなじ雲居に見えながらわが宿からの秋ぞかはれる,"In your cloud realm the moonlight is as always, 
And here we see that autumn means neglect.",
山里のあはれをそふるタ霧に立ち出でん空もなき心ちして,"An evening mist―how shall I find my way?―
Makes sadder yet a lonely mountain village.",
山がつのまがきをこめて立つ霧も心そらなる人はとじめず,"The mists which enshroud this rustic mountain fence 
Concern him only who is loathe to go.",
われのみやうき世を知れるためしにて濡れそふ袖の名を朽たすべき,"Weeping and weeping, paraded before the world, 
The one and only model of haplessness?",
大方はわれ濡れ衣を着せずとも朽ちにし袖の名やは隠るゝ,"Had I not come inspiring all these tears, 
The world would not have noticed your misfortunes?",
おぎはらや軒端の露にそぼちつゝ八重立つ霧を分けぞゆくべき,"Wet by dew-laden reeds beneath your eaves, 
I now push forth into the eightfold mists?",
分けゆかむ草葉の露をかことにてなを濡れ衣をかけんとや思ふ,"Because these dewy grasses wet your sleeves 
I too shall have wet sleeves-is that your meaning?",
たましいをつれなき袖にとゞめをきてわが心からまどはるゝかな,"My heart is there in the sleeve of an unkind lady, 
Quite without my guidance. I am helpless.",
せくからに浅さぞ見えん山河の流れての名をつゝみはてずは,"Shallow it is, for all these efforts to dam it. 
You cannot dam and conceal so famous a flow.",
女郎花しほるゝ野辺をいづことて一夜ばかりの宿を借りけむ,"You stay a single night. It means no more, 
This field of sadly fading maiden flowers?",
秋の野の草のしげみは分けしかどかり寝の枕むすびやはせし,"Although I made my way through thick autumn grasses, 
I wove no pillow of grass for vagrant sleep.",
あはれをもいかに知りてかなぐさめむあるや恋しき亡きやかなしき,"Which emotion demands my sympathy, 
Grief for the one or longing for the other?",
いづれとか分きてながめん消えかへる露も草葉の上と見ぬ世を,"I do not know the answer to your question. 
The dew does not rest long upon the leaves.",
里とをみ小野の篠原わけて来てわれもしかこそ声もおしまね,"I push my way through tangled groves to Ono. 
Shall my laments, O stag, be softer than yours?",
藤衣露けき秋の山人は鹿の鳴く音に音をぞそへつる,"Dew-drenched wisteria robes* in autumn mountains. 
Sobs to join the baying of the stag.",
見し人の影すみはてぬ池水にひとり宿もる秋の夜の月,"No shadows now of them whom once I knew. 
Only the autumn moon to guard the waters.",
いつとかはおどろかすべき明けぬ夜の夢さめてとか言ひしひとこと,"Waking from the dream of an endless night 
You said―and when may I pay my visit?",
朝タになく音をたつる小野山はたえぬ涙やをとなしの滝,"Morning and night, laments sound over Mount Ono 
And Silent Waterfall―a flow of tears?",
のぼりにし峰の煙にたちまじり思はぬ方になびかずもがな,"My choice would be to rise with the smoke from the peaks, 
Which might perhaps not go in a false direction.",
恋しさのなぐさめがたきかたみにて涙にくもる玉の箱かな,"A small bejeweled box, now wet with tears, 
To help me remember and seek elusive solace.",
うらみわび胸あきがたき冬の夜にまた鎖しまさる関の岩門,"My sorrows linger as the winter night. 
The stony barrier gate is as slow to open.",
なるゝ身をうらむるよりは松島のあまの衣にたちやかへまし,"I do not complain that I am used and rejected. 
Let me but go and join them at Matsushima.",
松島のあまの濡衣なれぬとて脱ぎかへつてふ名を立ためやは,"Robes of Matsushima, soggy and worn, 
For even them you may be held to account.",
ちぎりあれや君を心にとゞめをきてあはれと思ふうらめしと聞く,"A bond from another life yet holds us together? 
Fond thoughts I have, disquieting reports.",
なにゆへか世に数ならぬ身ひとつをうしとも思ひかなしとも聞く,"Disquieting reports, resentful thoughts―
Of one who does not matter in the least?",
数ならば身に知られまし世のうさを人のためにも濡らす袖かな,"The gloom I would know were I among those who matter 
I see from afar. I weep in sympathy.",
人の世のうきをあはれと見しかども身にかへんとは思はざりしを,"Many unhappy marriages I have seen, 
And never felt them as I feel my own.",
おしからぬこの身ながらも限りとて薪尽きなんことのかなしさ,"I have no regrets as I bid farewell to this life. 
Yet the dying away of the fire is always sad.",
薪こる思ひはけふをはじめにてこの世に願ふ法ぞはるけき,"Our prayers, the first of them borne in on brushwood, 
Shall last the thousand years of the Blessed One's toils.",
絶えぬべき御法ながらぞ頼まるる世々にと結ぶ中の契を,"Although these holy rites must be my last, 
The bond will endure for all the lives to come.",
結びをく契りは絶えじ大方の残りすくなき御法なりとも,"For all of us the time of rites is brief, 
More durable by far the bond between us.",
をくと見る程ぞはかなきともすれば風に乱るる萩の上露,"So briefly rests the dew upon the hagi. 
Even now it scatters in the wind.",
ややもせば消えをあらそふ露の世にをくれさきだつ程経ずもがな,"In the haste we make to leave this world of dew, 
May there be no time between the first and last.",
秋風にしばしとまらぬ露の世をたれか草葉の上とのみ見ん,"A world of dew before the autumn winds. 
Not only theirs, these fragile leaves of grass.",
いにしへの秋の夕の恋しきにいまはと見えし明けぐれの夢,"I remember an autumn evening long ago 
As a dream in the dawn when we were left behind.",
いにしへの秋さへいまの心ちして濡れにし袖に露ぞをきそふ,"It is as if that autumn had come again 
And tears for the one were falling on tears for the other.",
露けさはむかしいまとも思ほえず大方秋の夜こそつらけれ,"The dews of now are the dews of long ago, 
And autumn is always the saddest time of all.",
枯れはつる野辺をうしとや亡き人の秋に心をとどめざりけん,"She did not like the autumn, that I knew―
Because of the wasted moors that now surround us?",
上りにし雲居ながらもかへりみよ我秋はてぬ常ならぬ世に,"Look down upon me from your cloudy summit, 
Upon the dying autumn which is my world.",
わが宿は花もてはやす人もなし何にか春の訪ね来つらん,"And why has spring so graciously come to visit 
A lodging where there is none to admire the blossoms?",
香をとめて来つるかひなく大方の花のたよりと言ひやなすべき,"You take me for the usual viewer of blossoms? 
If that is so. I seek their fragrance in vain.",
うき世には雪消えなんと思つつ思ひのほかになをぞ程ふる,"The snow will soon have left this gloomy world. 
My days must yet go on, an aimless drifting.",
うへて見し花のあるじもなき宿に知らずがほにて来ゐる鶯,"The warbler has come again. It does not know 
That the mistress of its tree is here no more.",
いまはとて荒らしやはてん亡き人の心とどめし春の垣根を,"Taking the final step, I must abandon 
The springtime hedge that meant so much to her.",
なくなくも帰りにしかなかりの世はいづこもついの常世ならぬに,"I wept and wept as I made my slow way homewards. 
It is a world in which nothing lasts forever.",
雁がゐし苗代水の絶えしよりうつりし花のかげをだに見ず,"The wild goose has flown, the seedling rice is dry. 
Gone is the blossom the water once reflected.",
夏衣たちかへてけるけふばかり古き思ひもすすみやはせぬ,"It is the day of the donning of summer robes, 
And must there be a renewal of memories?",
羽衣のうすきにかはるけふよりは空憚の世ぞいとどかなしき,"Thin as the locust's wing, these summer robes, 
Reminders of the fragility of life.",
さもこそはよるべの水に水草ゐめけふのかざしよ名さへ忘るる,"With heartvine we garland our hair―and you forget! 
All overgrown the urn, so long neglected.",
大方は思ひすててし世なれどもあふひは猶やつみおかすべき,"The things of this world mean little to me now. 
And yet I find myself reaching to break off heartvine.",
亡き人をしのぶるよひのむら雨にぬれてや来つる山ほととぎす,"Have you come, O cuckoo, drenched in nighttime showers, 
In memory of her who is no more?",
ほととぎす君につてなんふるさとの花たち花はいまぞ盛りと,"Go tell her this. O cuckoo: the orange blossoms 
Where once she lived are now their loveliest.",
つれづれと我なきくらす夏の日をかことがましき虫の声哉,"I can but pass a summer's day in weeping. 
Is that your pretext, O insects, for weeping too?",
夜を知る蛍を見てもかなしきは時ぞともなき思ひなりけり,"The firefly knows that night has come, and I―
My thoughts do not distinguish night from day.",
七夕の逢ふ瀬は雲のよそに見てわかれの庭に露ぞをきそふ,"They meet these stars m a world beyond the clouds. 
My tears but join the dews of the garden of parting.",
君恋ふる涙はきはもなき物をけふをば何のはてといふらん,"This day, we are told, announces an end to mourning. 
How can it be, when there is no end to tears?",
人恋ふる我身も末になりゆけど残りおほかる涙なりけり,"The days are numbered for him who yet must mourn. 
And are they numbered, the tears that yet remain?",
もろともにおきゐし菊の白露もひとりたもとにかるる秋かな,"On other mornings we took the elixir together. 
This morning lonely sleeves are wet with dew.",
大空をかよふまぼろし夢にだに見えこぬ玉のゆくゑたづねよ,"O wizard flying off through boundless heavens, 
Find her whom I see not even in my dreams.",
宮人は豊の明といそぐけふ日影も知らで暮らしつるかな,"Our lads go off to have their Day of Light. ‡ 
For me it is as if there were no sun",
死出の山越えにし人をしたふとて跡を見つつも猶まどふかな,"I seek to follow the tracks of a lady now gone 
To another world. Alas, I lose my way.",
かきつめて見るもかひなし藻塩草おなじ雲居の煙とをなれ,"I gather sea grasses no more, nor look upon them. 
Now they are smoke, to join her in distant heavens.",
春までの命も知らず雪のうちに色づく梅をけふかざしてん,"Put blossoms in your caps today. Who knows 
That there will still be life when spring comes round?",
千世の春みるべき花といのりをきてわが身ぞ雪とともにふりぬる,"I pray that these blossoms may last a thousand springs, 
For me the years are as the deepening snowdrifts.",
物思ふと過ぐる月日も知らぬまに年もわが世もけふや尽きぬる,"I have not taken account of the days and months. 
The end of the year―the end of a life as well?",
おぼつかな誰に問はましいかにしてはじめもはても知らぬ我身ぞ,"Whom might I ask? Why must it be 
That I do not know the beginning or the end?",
心ありて風のにほはす園の海にまづ鶯のとはずやあるべき,"A purposeful breeze wafts forth the scent of our plum. 
Will not the warbler be first to heed the summons?",
花の香にさそはれぬべき身なりせば風のたよりを過ぐさましやは,"If I were one who followed inviting scents 
Perhaps I might be summoned by the wind.",
もとつ香のにほへる君が袖ふれば花もえならぬ名をや散らさむ,"Ever fragrant, the royal sleeves touch the blossoms 
And bring them into higher and higher repute.",
花の香をにほはす宿にとめゆかば色にめづとや人のとがめん,"Were I to follow the fragrance of the blossoms, 
Might I not be accused of wantonness?",
おりてみばいとぐ匂もまさるやとすこし色めけ梅の初花,"Come, young buds―a smile is what we need,
To tell us that, taken in hand, you would be more fragrant.",
よそにてはもぎ木なりとやさだむらんしたに匂へる梅の初花,"A barren, blossomless tree. I have heard it called. 
At heart it bursts even now into richest bloom.",
人はみな花に心をうつすらむひとりぞまどふ春の夜の闇,"Everyone is thinking of the blossoms, 
And I am left alone in springtime darkness.",
おりからやあはれも知らむ梅の花たじかばかりに移りしもせし,"There is a time and place for everything. 
The plum is not uniquely worthy of notice.",
竹かはのはしうちいでし一ふしにふかき心のそこはしりきや,"Deep down in the bamboo river we sang of 
Did you catch an echo of deep intentions?",
竹河に夜をふかさじといそぎしもいかなるふしを思ひをかまし,"A word about a river and off you ran, 
And left us to make what we would of unseemly haste.",
桜ゆへ風に心のさはぐかな思ひぐまなき花と見る見る,"They did not choose to come when I summoned them,
And yet I tremble to see them go away.",
咲くと見てかつは散りぬる花なれば負くるを深きうらみともせず,"A gust of wind, and promptly they are gone. 
My grief is not intense at the loss of such weaklings.",
風に散ることは世の常枝ながらうつろふ花をただにしも見じ,"These flowers must fall. It is the way of the world. 
But do not demean the tree that came to me.",
心ありて池のみぎはに落つる花あわとなりても我方に寄れ,"You have given yourselves to us, and now you fall 
At the water's edge. Come drifting to us as foam.",
大空の風に散れどもさくら花をのが物とぞかきつめて見る,"The winds have sent them falling to the ground, 
But I shall pick them up, for they are ours.",
桜花にほひあまたに散らさじとおほふばかりの袖はありやは,"We have not sleeves that cover all the vast heavens. 
We yet may wish to keep these fragrant petals.",
つれなくて過ぐる月日をかぞへつつ物うらめしき暮の春かな,"The days go by, quite heedless of my longing. 
Already we come to the end of a bitter spring.",
